time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-26T23:34:32Z,161,0,0,0,0,0,11009540,1467,7863651,0,0,0,0,0,0,2756,0,0,0,0,0,0,0,392,11,0,111,1,7,1347,0,0,0,0,0, ,0,0,0,0,0,0,2755,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,73071720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2497,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:35:32Z,161,0,0,0,0,0,11080756,1467,7934867,0,0,0,0,0,0,3238,0,0,0,0,0,0,0,395,11,0,110,1,7,1347,0,0,0,0,0, ,0,0,0,0,0,0,3235,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,72433792,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2840,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:36:32Z,161,0,0,0,0,0,11198020,1467,8052131,0,0,0,0,0,0,4874,0,0,0,0,0,0,0,399,11,0,109,1,7,2128,0,0,0,0,0, ,0,0,0,0,0,0,4871,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,85708544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,4264,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:37:32Z,161,0,0,0,0,0,11243732,1467,8097843,0,0,0,0,0,0,3318,0,0,0,0,0,0,0,399,11,0,109,1,7,1711,0,0,0,0,0, ,0,0,0,0,0,0,3318,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,71680072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:38:32Z,161,0,0,0,0,0,11313836,1467,8167947,0,0,0,0,0,0,3443,0,0,0,0,0,0,0,401,11,0,108,1,7,1572,0,0,0,0,0, ,0,0,0,0,0,0,3440,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,75693232,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3059,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:39:32Z,161,0,0,0,0,0,11504972,1467,8359083,0,0,0,0,0,0,6484,0,0,0,0,0,0,0,413,11,0,107,1,7,2719,0,0,0,0,0, ,0,0,0,0,0,0,6480,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,89064328,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,5644,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:40:32Z,161,0,0,0,0,0,11612156,1467,8466267,0,0,0,0,0,0,4833,0,0,0,0,0,0,0,414,11,0,106,1,7,2167,0,0,0,0,0, ,0,0,0,0,0,0,4830,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,96804104,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,4301,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:41:32Z,161,0,0,0,0,0,11688036,1467,8542147,0,0,0,0,0,0,3813,0,0,0,0,0,0,0,419,11,0,105,1,7,1984,0,0,0,0,0, ,0,0,0,0,0,0,3810,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,101987256,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3510,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:42:32Z,161,0,0,0,0,0,11708892,1467,8563003,0,0,0,0,0,0,4038,0,0,0,0,0,0,0,421,11,0,105,1,7,2398,0,0,0,0,0, ,0,0,0,0,0,0,4037,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,92040680,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3871,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:43:32Z,161,0,0,0,0,0,11718724,1467,8572835,0,0,0,0,0,0,2816,0,0,0,0,0,0,0,422,11,0,105,1,7,1710,0,0,0,0,0, ,0,0,0,0,0,0,2816,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,93524336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:44:32Z,161,0,0,0,0,0,11723348,1467,8577459,0,0,0,0,0,0,2906,0,0,0,0,0,0,0,423,11,0,102,1,7,1824,0,0,0,0,0, ,0,0,0,0,0,0,2897,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,101906472,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,2720,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:45:32Z,161,0,0,0,0,0,11808740,1467,8662851,0,0,0,0,0,0,4574,0,0,0,0,0,0,0,427,11,0,102,1,7,2148,0,0,0,0,0, ,0,0,0,0,0,0,4573,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,102108064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,4142,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:46:32Z,161,0,0,0,0,0,11835404,1467,8689515,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,427,11,0,101,1,7,1415,0,0,0,0,0, ,0,0,0,0,0,0,2537,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,98819176,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2351,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:47:32Z,161,0,0,0,0,0,11855188,1467,8709299,0,0,0,0,0,0,2565,0,0,0,0,0,0,0,430,11,0,101,1,7,1498,0,0,0,0,0, ,0,0,0,0,0,0,2565,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,99310312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:48:32Z,161,0,0,0,0,0,11853020,1467,8707131,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,429,11,0,100,1,7,2248,0,0,0,0,0, ,0,0,0,0,0,0,3516,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,110849536,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3437,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:49:32Z,161,0,0,0,0,0,11857068,1467,8711179,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,429,11,0,99,1,7,1575,0,0,0,0,0, ,0,0,0,0,0,0,2652,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,97667808,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2534,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:50:32Z,161,0,0,0,0,0,11891932,1467,8746043,0,0,0,0,0,0,3374,0,0,0,0,0,0,0,431,11,0,99,1,7,1821,0,0,0,0,0, ,0,0,0,0,0,0,3374,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,111139840,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:51:32Z,161,0,0,0,0,0,11857932,1467,8712043,0,0,0,0,0,0,2485,0,0,0,0,0,0,0,429,11,0,97,1,7,1761,0,0,0,0,0, ,0,0,0,0,0,0,2479,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,7,8,53206496,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,2415,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:52:32Z,161,0,0,0,0,0,11856180,1467,8710291,0,0,0,0,0,0,2232,0,0,0,0,0,0,0,428,11,0,96,1,7,1352,0,0,0,0,0, ,0,0,0,0,0,0,2229,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,38407488,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2131,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:53:32Z,161,0,0,0,0,0,11835972,1467,8690083,0,0,0,0,0,0,3324,0,0,0,0,0,0,0,427,11,0,95,1,7,2292,0,0,0,0,0, ,0,0,0,0,0,0,3320,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,36608928,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,3270,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:54:32Z,161,0,0,0,0,0,11843908,1467,8698019,0,0,0,0,0,0,3656,0,0,0,0,0,0,0,428,11,0,94,1,7,2248,0,0,0,0,0, ,0,0,0,0,0,0,3653,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,46375784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,3538,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:55:32Z,161,0,0,0,0,0,11859236,1467,8713347,0,0,0,0,0,0,2883,0,0,0,0,0,0,0,429,11,0,94,1,7,1700,0,0,0,0,0, ,0,0,0,0,0,0,2883,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,44678984,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:56:32Z,161,0,0,0,0,0,11853892,1467,8708003,0,0,0,0,0,0,2508,0,0,0,0,0,0,0,429,11,0,93,1,7,1622,0,0,0,0,0, ,0,0,0,0,0,0,2505,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,48255992,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2451,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:57:32Z,161,0,0,0,0,0,11830212,1467,8684323,0,0,0,0,0,0,1817,0,0,0,0,0,0,0,427,11,0,91,1,7,1268,0,0,0,0,0, ,0,0,0,0,0,0,1811,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,56499784,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,1750,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:58:32Z,161,0,0,0,0,0,11826508,1467,8680619,0,0,0,0,0,0,1965,0,0,0,0,0,0,0,428,11,0,91,1,7,1279,0,0,0,0,0, ,0,0,0,0,0,0,1964,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,57264720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,1926,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26T23:59:32Z,161,0,0,0,0,0,11824996,1467,8679107,0,0,0,0,0,0,2896,0,0,0,0,0,0,0,429,11,0,91,1,7,1866,0,0,0,0,0, ,0,0,0,0,0,0,2894,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,44954304,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2843,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:00:32Z,161,0,0,0,0,0,11816300,1467,8670411,0,0,0,0,0,0,2962,0,0,0,0,0,0,0,429,11,0,90,1,7,1915,0,0,0,0,0, ,0,0,0,0,0,0,2959,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,57767296,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2908,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:01:32Z,161,0,0,0,0,0,11782204,1467,8636315,0,0,0,0,0,0,2179,0,0,0,0,0,0,0,426,11,0,87,1,7,1537,0,0,0,0,0, ,0,0,0,0,0,0,2172,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,51937976,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,2127,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:02:32Z,161,0,0,0,0,0,11802148,1467,8656259,0,0,0,0,0,0,2632,0,0,0,0,0,0,0,430,11,0,87,1,7,1610,0,0,0,0,0, ,0,0,0,0,0,0,2632,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,45199616,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27T00:03:32Z,161,0,0,0,0,0,11793468,1467,8647579,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,430,11,0,87,1,7,1827,0,0,0,0,0, ,0,0,0,0,0,0,2799,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511736271884,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,48269160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,2756,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
